canonical_smiles,UMAP1,UMAP2
CC(=CCCC(=C)C1CCC(=CC1)C=O)C,9.297333,5.7633777
CC1=CN=C(C(=N1)C)OC,11.208146,4.225426
CCCCC/C=C\C=C/C=O,8.671435,6.1702247
CCCC/C=C\C(=O)C,8.735587,6.0594397
CC1=CN=C(C(=N1)C)C=C,11.09025,4.392501
CCCC/C=C\C=C\C=O,8.654391,6.117252
CCCC[C@@H]1[C@H](O1)C=O,8.789718,5.580199
CCCCC[C@@H]1[C@H](O1)C=O,8.887623,5.548591
CC1=CC[C@H]2C[C@@H]1[C@]2(C)CCC=C(C)C,9.40104,8.068189
CC(CC(C)(C)S)O,8.96851,4.816653
CC/C=C\CC(=O)C=C,9.198063,6.729246
CCOC(=O)C(CC1=CC=CC=C1)O,10.857301,4.631031
CC/C=C\C/C=C\C/C=C\CCCCCCC=O,8.625672,6.137631
CCCCC/C=C\CCCCC=O,8.630577,5.937101
CC/C=C\CC(C=C)O,8.777925,5.851448
C[C@@H]1[C@H]2CCC(=C[C@H]2OC1=O)C,9.625865,7.7381663
CC(=O)CSC,8.950483,4.8259883
CC1=C2C[C@@H](CC[C@@]2(CCC1)C)C(C)(C)O,9.447615,7.9954543
CCCCC/C=C\CC/C=C/C=O,8.67177,6.262737
CC(CCOC(=O)C)S,8.824692,4.9517646
CCCCC(CCOC(=O)C)S,8.767821,5.2933083
CCC(C(C)CO)S,8.763048,4.712647
CCC1=NC(=CN=C1C=C)C,11.184838,4.4943814
CC(=C)[C@H]1CC[C@@]([C@H](C1)C(=C)C)(C)C=C,9.444969,7.4301777
CC1CCC(C2C1=CC(C(=C2)C)O)C(C)C,10.637481,4.6052833
CC1=CC2[C@H](CCC(=C)C2CC1)C(C)C,9.428457,7.858412
C[C@H]1[C@H](C(=O)C(=C1C)O)C,10.685903,4.921017
C[C@@H]1[C@H](C(=O)C(=C1C)O)C,10.678925,4.9466763
C[C@]1([C@H](CCC(O1)(C)C)O)C=C,9.33103,5.350696
C[C@@]1([C@H](CCC(O1)(C)C)O)C=C,9.385802,5.375581
CC1=C2C[C@@H](CC[C@]2(CCC1)C)C(C)(C)O,9.393906,7.9024096
CC1=CC2[C@@H](CC[C@](C2CC1)(C)O)C(C)C,9.5251875,7.6644974
C[C@]1(CC[C@H](O1)C(C)(C)O)C=C,9.165914,6.626891
CC1=C[C@H]2[C@@H](CC1)C(=C)CC[C@@H]2C(C)C,9.376111,7.8749175
CC1(CCCC2(C3C1[C@@H](C2(CC3)C)O)C)C,9.5842285,7.2199025
C[C@H]1CC[C@H](C(=O)C1)C(C)C,10.4608555,4.621475
C[C@H]1CC[C@@H](CC1=O)C(C)C,9.602272,7.723594
CC1(C2CCC1([C@@H](C2)OC=O)C)C,9.617178,6.7432857
C[C@]1(CC[C@H]2[C@@H]1C3C(C3(C)C)CCC2=C)O,9.327386,7.9922457
CCC/C=C\CCCCC=O,8.676114,5.942403
C1CCCCC(=O)CCCCC/C=C\CCC1,8.811049,5.8999557
C/C=C(/C)\C(=O)OCCC1=CC=CC=C1,9.379868,6.887279
CC(C)/C(=N/O)/C(C)(C)C/C=C(\C)/C=C,9.27029,6.9188757
C/C=C(/C)\C(=O)OC/C=C/C1=CC=CC=C1,9.20752,6.903949
CCCCC/C(=C/C1=CC=C(C=C1)C)/C=O,11.468139,5.2016125
C[C@@H]1CCC=C(C1(C)C)/C=C/C(=O)C,9.269668,7.1439037
C/C(=C\CCC1[C@]2(CCCC(C2CC[C@@]1(C)O)(C)C)C)/CC[C@@H]3C(=C)CCCC3(C)C,9.319411,7.943707
CCCCCCCC/C=C\CCCCCCCC(=O)OCC([C@@H]1[C@H]([C@@H](CO1)O)O)O,8.722386,5.98343
CC/C(=C/CCC(C)(C=C)O)/C,9.2093315,6.822682
C/C(=C\C=C)/CC(C)(C=C)O,9.299323,6.761306
CC(C)C/C=C(/CO)\C(C)C,9.212337,6.8433766
CC(C)C/C=C(\COC(=O)C)/C(C)C,9.232284,7.098701
CC(C)CCOC(=O)/C=C(\C)/CCC=C(C)C,9.204151,7.055547
C(C(=O)O)C(CC(=O)O)(C(=O)O)O.N,7.709532,4.482275
C/C=C/C=C/C=C/C=C/CCCCCCO,8.691691,6.2393208
C1=CC=C(C=C1)/C(=C\C2=CC=CO2)/C=O,11.294813,4.9749675
C1CCCCCC(=O)OCC/C=C/CCCC1,8.649198,5.8676167
CC(=CCC/C(=C/COC(=O)C(=C(C)C)C)/C)C,9.206432,7.0683026
CCOC/C=C(/C)\CCC=C(C)C,9.193514,7.0845714
C/C=C\C(=O)C1C(=CCCC1(C)C)C,9.397165,7.04699
CC/C=C\CCCCCCC=O,8.616043,5.9886117
C/C/1=C\CCC2(C(O2)CC/C(=C/CC1)/C)C,9.291205,7.1024857
CCCCCOC(=O)/C=C\C1=CC=CC=C1,11.241545,5.5737514
CC1=C(C(CCC1)(C)C)/C=C/C(C)(C=C)O,9.504556,6.577848
CC1=CCC(C1(C)C)C/C=C(\C)/C(=O)C,9.271304,6.995489
CCOC(C)/C=C/C1=C(CCCC1(C)C)C,9.274347,7.0253587
CCC(C)CCOC(=O)/C(=C\C)/C,9.269067,6.9742036
CCCOC(=O)/C(=C\C)/C,9.34124,6.7849627
CC(=CCC/C(=C/C=NC1=CC=CC=C1C(=O)OC)/C)C,11.491999,5.3844533
CCCCCC/C(=C\C1=CC=CC=C1)/C=NC2=CC=CC=C2C(=O)OC,11.646085,5.168309
CCCCCCCCC(=O)OC/C=C(\C)/CCC=C(C)C,9.185681,6.993952
CCCC(=O)OC/C(=C/CCC1(C2CC3C1(C3C2)C)C)/C,9.497921,7.2150035
CCC(/C(=C/C1(CC2CC1C=C2)C)/C)O,9.606807,6.619465
C/C=C/C(=O)OC(C)C1CCCCC1,9.235097,6.580346
C/C=C/C(=O)OC1CCCC1C2CCCC2,9.015875,6.331539
CC/C=C\CC(OC)OC,8.6837,6.165929
CCC(/C=C/C1=C(CCCC1(C)C)C)O,9.306367,6.9745097
CC1=CCC(C1(C)C)C/C=C(\C)/C(C)O,9.306546,7.0483193
CC1=CCCC(C1C/C=C(\C)/C=O)(C)C,9.325484,6.8959374
CCC(=O)/C(=C/C1C(CC=CC1(C)C)C)/C,9.456105,6.8759227
CC/C=C/CCOCC=O,8.6944475,6.1718607
CC/C=C\CCCCC(OC)OC,8.616562,6.066383
CC(=CCC/C(=C/COC(=O)CCCCCCCCC=C)/C)C,9.170539,7.044653
CC(CCC=C(C)C)CCOC(=O)/C=C/C1=CC=CC=C1,9.236098,7.038257
C/C=C/1\CC2CC1C3C2OC(=O)CC3,9.601216,7.7305512
CC/C=C\CC/C=C/C#N,8.682007,6.1860642
CC1=CCCC(C1/C=C\C(=O)CC(C)C)(C)C,9.343356,6.801067
CCC(C)(CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O,9.166284,7.030229
CCC/C=C/CC1CCCC1O,8.686785,6.1334686
C/C/1=C/CC/C(=C\C/C=C(\C(CC1)C(=O)C)/C)/C,9.2455225,6.99358
CCCCCC/C=C\C#N,8.621507,6.0783443
CC1=CCC(C1(C)C)C/C=C(\C)/CO,9.3125105,7.0159264
C1CC2C(C1)C\3CC2C/C3=C\CCC=O,9.588072,7.991533
CC(C/C=C(\C)/CCCC(=C)C)C=O,9.208565,6.955615
C1=CC(=C(C=C1/C=C/C(=O)O[C@H]([C@H](C(=O)O)O)C(=O)O)O)O,8.395376,5.582304
C[C@@H]1CC[C@]2\3C[C@H]1C([C@@H]2CC/C3=C/C(=O)C)(C)C,9.414321,7.9668484
C/C=C/C(=O)OC(C)CC(C)C,9.19317,6.829729
CC(=CCC/C(=C/CCC1=CC=NC=C1)/C)C,11.13061,5.534796
CCCCCC(/C(=C/CC)/C)O,10.752831,5.3166237
CC(C)/C(=C/CC(C)C=O)/C,9.278575,6.903319
C/C=C\1/CC2CC1C3C2OCCC3,9.647297,7.76773
CCC(=O)/C(=C/C1C(=CCCC1(C)C)C)/C,9.421496,6.8624253
CC1(C/C=C\CC/C=C\CCC2C1(O2)C)C,9.1817,7.291805
CC/C=C/CCOC(=O)/C(=C\CC)/C,8.723082,6.3247128
CCCCC(CCCCC(=O)O)OC(=O)CCCC/C=C/CCC,8.580144,5.8366714
CC(=CCC/C(=C/COC/C=C(/C)\CCC=C(C)C)/C)C,9.179466,7.0829396
COC(=O)C1=CC=CC=C1N=C/C=C/C2=CC=CC=C2,11.151916,4.8717446
C/C(=C/CC[C@@]1(C2C[C@H]3C1([C@H]3C2)C)C)/COC(=O)C,9.277877,7.4614964
C/C=C/C(=O)[C@@H]1[C@@H](CCCC1(C)C)C,9.308346,6.989715
CCCCCCC(=O)OC/C=C(\C)/CCC=C(C)C,9.180575,7.0746183
C=CCCCCCCC/C=C/CC#N,8.604932,6.1282377
CC[C@@H](/C=C/C1=C(CCCC1(C)C)C)OC(=O)C,9.247677,7.3198977
CC1=CC=CC=C1C(O)O.C(C(CO)O)O,8.232857,4.496776
CC(C)C1CCC2(CC1)CCC(=O)O2,9.833876,5.695812
C[C@@H]1[C@H]2C[C@@H](C2(C)C)CC1=O,9.515303,7.8109474
COC1=C(C=CC(=C1)C=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,8.983668,6.3605356
CCOC1=C(C=CC(=C1)COC)O,10.705856,4.801224
CC1(CCCC(C1)C(=O)CCC=C)C,10.298213,4.881297
CC12CCCC(=C)C1CC(CC2)CC(C)(C)O,9.568253,7.5463214
CC1=CC/C(=C(\C)/CCC=O)/CC1,9.325014,6.898117
CC1=CCC(C1(C)C)/C=C/C(C)C(C)O,9.297614,7.0244794
C1=CC=C(C=C1)/C(=C/C2=CC=CO2)/C=O,11.232421,4.867639
C[C@@H]1CC[C@H](C2=C(C[C@H]([C@H]12)OC(=O)C)C)/C=C(\C)/C(=O)O,9.132163,7.592523
C1CCCCCC(=O)OCC/C=C\CCCC1,8.643262,5.8927364
C[C@@]12CC[C@@H](C1(C)C)C[C@@H]2O,9.462005,7.980536
CCCCCCC[C@H]1CCCC(=O)O1,8.872616,5.768714
CCCCC[C@H]1CCCC(=O)O1,8.882265,5.760849
C[C@H](CCC=C(C)C)CCOC(=O)C,9.212887,7.310118
COC1C(C(C(OC1C(=O)O)OC2C(C(C(OC2C(=O)O)OC)O)O)O)O,8.148297,4.944488
CC(=C)[C@@H]1CC[C@@]2([C@H](C1)O2)C,9.280781,7.3731885
C[C@H]1CCC2=NC=CN=C12,11.285526,4.3906074
CCC[C@H]1CCO[C@H](S1)C,9.078578,5.647342
CCC[C@H]1CCO[C@@H](S1)C,8.989023,5.6771846
C[NH+]1CCN(CC1)C2=CC=C(C=C2)CO,10.8822,4.9436326
C[C@@H](CC(=O)OC)O,7.9399242,4.5250044
CC[C@@H](C)C(=O)O,7.3490314,4.311013
C[C@H](CCC1=CC=CC=C1)OC(=O)C,10.29241,5.131612
CC[C@@H](C)C1=NC=CN=C1OC,11.331126,4.4621396
CC[C@H](C)C1=NC=CN=C1OC,11.400992,4.494744
CCC(=O)O[C@@H](C)C1=CC=CC=C1,10.813653,4.9159007
C[C@@H](C1=CC=CC=C1)OC(=O)C,10.807534,4.737074
C[C@H](C1=CC=CC=C1)OC(=O)C,10.887559,4.7433963
C[C@H]1CC[C@H](C(=O)C1)C(C)(C)S,9.436272,7.4337316
C[C@H]1CC[C@@H](C(=O)C1)C(C)(C)S,9.447109,7.507285
C[C@@H]1CC[C@@H](C(=O)C1)C(C)(C)S,9.4835,7.546694
CCC[C@@H](CCO)SC,8.719197,4.886434
CCC[C@H](CCO)SC,8.757059,5.026419
CC[C@@H](C(=O)OC)SC,10.72301,4.4410152
C[C@H]1C(=O)C(=O)C(O1)C,9.667876,5.565624
C[C@@H]1C(=O)C(=O)C(O1)C,10.206817,5.1517324
CC[C@@H](C)C=O,8.986827,6.089616
CC[C@H](C)C=O,9.000679,5.931424
C[C@H]1COC(O1)(C)C,9.103357,5.8387327
CCC[C@H](C=C)O,8.9420185,5.5212913
CCCCC[C@@H](C)O,8.735686,5.8871493
CSCC[C@@H](C(=O)NCC(=O)O)N,6.9566884,4.28024
CCCC[C@@H](C)O,8.727586,5.894729
CCCCCC[C@H](C=C)O,8.80075,5.599242
CC[C@@H](C(=O)C)C(=O)OCC,8.937468,4.8327336
C1[C@H](SC[C@H](S1)O)O,8.733245,4.979751
C[C@]1(CS[C@](CS1)(C)O)O,8.778269,5.2722187
CCCC[C@H](C)CCC(=O)O,8.817806,5.9119797
CCOC(=O)[C@@H](C)CC=C,8.99979,5.323333
CCCCC[C@H](C)CCC(=O)O,8.789674,6.0307527
CCCC[C@H](CC)CCC(=O)O,8.694417,5.7193007
C[C@H]1CC(=O)C(=O)[C@H]1C,9.354729,7.7533665
C[C@H]1C(=O)C(=C(O1)C)OC(=O)C,10.55526,5.0773344
CCCC[C@H](CC)O,8.665238,5.4167795
C[C@H]1C(=[NH+][C@@H](O1)C)C,9.389723,4.340048
CCC[C@@H](C=C)O,8.96965,5.5117774
C[C@@H](CCCC(C)(C)OC)CC=O,9.22592,6.105382
C[C@@H](CCC=C(C)C)CCOC(=O)C,9.25377,7.3432493
CCCCOC(=O)[C@H](C)O,8.688437,5.643319
CC(=CCC[C@@](C)(C=C)OC(=O)C)C,9.188076,7.308083
CC(C)(C)[C@@H]1CCCCC1=O,9.890455,5.646451
CCC[C@@H](C)O,8.821581,5.8453836
CCOC(=O)[C@H](C)SSC,8.8060665,4.593464
CCCC[C@@H](CO)O,8.48772,5.433003
C[C@H]1CCCC(=O)C1=O,10.666217,4.827194
C[C@@H](C(=O)C)SC,8.654756,4.5941567
CCCCCC[C@@H](C=C)O,8.784521,5.565518
CCCCCC[C@H]1CCC(=O)O1,8.789776,5.7754135
C[C@H]1CC[C@@H]([C@@H](C1)O)C(=C)C,9.546584,5.5892053
CCCC[C@@H]1CCC(=O)O1,8.87041,5.8896065
CCCC[C@H]1CCC(=O)O1,8.869345,5.9804506
C[C@H]1CCC(=O)O1,10.173462,5.0469923
CC[C@H](C)CS,8.741168,5.1038795
C[C@H]1C(=O)CCO1,9.413217,5.0102277
C[C@@H]1CCO[C@H](C1)C=C(C)C,9.440564,7.7088513
CC[C@@H](C)C(=O)OCC,8.707691,5.136869
C[C@H]1[C@H](CCO1)S,9.29832,4.7142353
C[C@@H]1CCCCCCCCCCCCC(=O)C1,8.767256,5.6210957
CCC[C@@H](CCO)S,8.868738,5.0913253
CCC[C@H](CCO)S,8.783311,5.038129
C[C@H]1CCC2=C(C1)OC=C2C,9.6931505,7.6287065
CC[C@@H]1CCC(=O)O1,9.882524,5.0996075
CC[C@@H](C(=O)C)S,8.007571,4.520402
C[C@@H](C(C)C)S,9.653002,4.620678
C[C@@H](C(=O)C)S,8.0301,4.5392113
CC[C@H](C)SS[C@@H](C)CC,8.8010025,5.416769
CC[C@H](C)CC(=O)OCC,8.850204,5.865927
C[C@H]1CC(=O)C=C2[C@@]1(C[C@H](CC2)C(=C)C)C,9.446532,7.559017
CC[C@H](C)C(=O)/C=C/C,9.175917,6.8718133
CC(=C)[C@H]1CC[C@@]2([C@H](C1)O2)C,9.22287,7.3987174
CCCCCC/C(=N/O)/C,11.887197,5.177464
CCC[C@](C)(CCO)S,8.8951235,5.017166
C=CCSC[C@@H](C(=O)O)N,7.605777,4.3788857
CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],9.963416,6.3202877
CC(C)C(=O)C(C)(C)CC=C(C)C,9.23123,7.301295
CCCC(=O)OC(C)C(=O)OCC,8.857218,4.769608
CC(CO)C1CCCCCCCCCCC1,8.660564,5.4529686
O.O.O.O.[Fe].[Fe].[Fe],8.572929,5.1648154
CCOC(=O)CC(C)S,8.758225,5.0382
CC1C/C=C/CCCCCCCCCC(=O)C1,8.683412,5.990152
C/C=C/C(=O)C1C(=C)CCCC1(C)C,9.275149,6.970712
C1CCCC/C=C/CCCOC(=O)CCCC1,8.726084,5.8602123
CC(=C)[C@H]1CC[C@]([C@H](C1)C(=C)C)(C)C=C,9.559914,6.802506
CC(C)CCCCCCCCCCCCCCC(=O)OCC(COCC(CO)O)O,8.488333,5.7331963
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O.CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,8.619852,6.1399484
CC(=CCCC1(CCC(=O)O1)C)C,9.402766,5.915836
CCCCCCOC(=O)CC(C)S,8.745223,5.357784
C[C@@H]1CC[C@H](C2(C1)OCC(O2)CO)C(C)C,8.941757,6.2014875
[O-2].[O-2].[O-2].[Al+3].[Al+3],8.794465,5.4632015
CCCC[C@@H]1C2=CC=CC=C2C(=O)O1,10.6854925,4.986886
CC1([C@@H]2C[C@H]1C(=C)C(=O)C2)C,9.265199,7.6177325
C/C=C/C(=O)[C@@H]1C(=C)CCCC1(C)C,9.270787,7.312155
C/C=C/C(=O)[C@H]1C(=C)CCCC1(C)C,9.253142,7.246144
CC1CCC(C(C1)OC(=O)CCCC(=O)O)C(C)C,8.912367,4.6591635
CC1C(=O)C2=CC=CC=C2C1(C)C,10.8013315,4.973813
CCCCCCC[C@@H]1CCC(=O)O1,8.856972,5.658232
CC(C)C(C)CCC(C)(C)O,9.281858,6.5627346
C[C@H](CCC(C)(C)O)C(C)C,9.3452015,6.1755314
CC1CCC(C(C1)C(=O)NC2CC2)C(C)C,11.724193,3.0666816
C(=C/C(=O)O)\C(=O)O.[Na+],9.916145,5.956798
C[C@@H](CCC(C)(C)O)C(C)C,9.398892,7.0873995
CC1([C@@H]2CCC(=C)[C@H]1C2)C,9.433979,7.6739006
CCCCCC#C/C=C\C=C,8.683118,5.9129777
C[C@]1(C[C@@H]1C[C@@H]2C[C@H]3C[C@]3(C2(C)C)C)CO,9.335512,7.973723
CCCCCC1CCC(O1)O,8.733479,5.5314026
CCCCCC1=CCC(=O)O1,8.961953,5.5512934
CCCCC1CC(C(=O)O1)C(=O)C,9.082259,5.2141886
C[C@]12CCCC([C@@H]1CC[C@@]3([C@@H]2CCO3)C)(C)C,9.624119,8.057057
CCOC(=O)CC1CCC=C1,10.605279,4.963174
CC1=CC[C@H](CC1)C(C)(C)S,9.381868,6.8176007
CSCC=O,8.643652,5.24112
CCCCCCCC[C@@H]1CCC(=O)O1,8.830359,5.7008905
CC1=CC[C@](CC1)([C@H](C)CCCC(=C)C)O,9.292133,7.4340134
CCOC(=O)[C@@H](CC(C)C)O,7.9676094,4.1677914
CC(C)CC(=O)C(C)O,9.105795,5.382347
CCC/C=C/C(CC=C)O,8.736555,6.103629
C[C@@H]1C(=O)OCCCCCCCCCCCO1,8.76372,5.59816
CC(=C)[C@H]1CCC2(C(C1)O2)C,9.424682,6.98632
C[C@H]1C(=O)OCCCCCCCCCCCCO1,8.694909,5.569576
COC(=O)CC/C=C/CC=C,8.754952,6.377562
CC1=C2CC[C@H](CC2=C(C=C1)C)C(C)(C)O,9.796821,6.421036
C/C=C/C(=O)/C(=C(\C)/C(C)(C)C)/C,9.303074,6.978853
CC(=O)O[C@H]1CCC[C@@H](C1)C(C)(C)C,9.186742,5.523907
CC1=CC[C@@H](CC1)C(=C)CO,9.491492,7.2565985
C/C=C/C(=O)/C(=C(/C)\C(C)C)/C,9.33798,6.8876176
CC(C)CCC1=CC2=C(C=C1)OCC(=O)CO2,10.663666,5.1593556
CCCCCC(=O)OC(C)CO,8.697766,5.485308
CC1=CC[C@@](CC1)([C@@H](C)CCCC(=C)C)O,9.394721,7.621674
CCCC[C@@H]1[C@H](CC(=O)O1)C,9.219365,5.672954
CCCCCC1OC(C(O1)C)C,8.795006,5.49825
CCCC[C@H]1[C@H](CC(=O)O1)C,9.212413,5.6025333
CCCCC[C@@H]1CCC(=O)O1,8.831968,5.7934027
CC1(CCCC(=C)C1C(=O)OC)C,10.765718,4.6957245
CCCCCC1CCOC(O1)C,8.618942,5.5359216
CCCC[C@H]1C2=CC=CC=C2C(=O)O1,10.78213,4.7639556
CC[C@H](C)CCC(=O)O,9.295393,7.554647
CC/C(=C(\C)/C(=O)/C=C/C)/C(C)C,9.244251,6.957124
C=CCC1=CC2=C(C=C1)OCC(=O)CO2,10.8028755,4.9811683
C[C@@H]1CCC=C2[C@@]1(C[C@@H](CC2)C(=C)C)C,9.781016,7.4417367
COC1=C(C=C(C=C1)C2CCC3=C(O2)C=C(C=C3)O)O,10.340545,5.0159583
C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)CCC(=O)O)C(C)C,8.716204,7.4734225
CCCC(C)(CO)S,8.483314,5.0309124
CC(=CCC/C(=C\COC(=O)C1=CC=CC=C1)/C)C,9.304783,6.958102
CC(=O)CC[C@@H]1C(=C)CCCC1(C)C,9.396726,7.775489
CCOC1CCCCCCCCCCC1,8.653988,5.461112
CC1CCC(C2(C1)OC(C(=O)O2)C)C(C)C,9.262013,6.6955404
C[C@@H]1CC[C@H]([C@@H](C1)C(=O)NC2=CC=C(C=C2)OC)C(C)C,10.81695,4.2848125
C[C@@H]1CC[C@H]([C@H]2[C@]13[C@@H]2[C@@](CC3)(C)O)C(C)C,9.450108,7.926891
CC/C=C\CC/C=C/C(=O)NCC,8.654112,6.1887007
C[C@]12CCCC([C@@H]1CCC(=C)[C@@H]2CCC(=C)C=C)(C)C,9.410715,7.9498696
CC/C=C\CCC1(CCC(=O)O1)C,9.130899,7.1577377
CCCCCC/C=C\CCCCC(=O)C,8.681928,5.9025936
C[C@@H]1CC(=O)[C@](C12CC(CC(C2)(C)C)(C)C)(C)O,10.054275,4.2926035
CC1=CC2=C(CC(C2)(C)CO)C=C1,10.843821,4.719825
CCC[C@@H]1CCC(=O)O1,8.886544,5.9460254
CCCCCN1C(COC1=O)C,8.901234,4.929757
C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)CC(=O)C)C(C)C,9.25142,7.479174
C1=CSC(=C1)COCC2=CC=CS2,11.193777,4.625656
CC1=CC=C(O1)/C=C/C=O,11.130297,5.104841
CCCCCC[C@@H]1CCCC(=O)O1,8.805158,5.764945
CC(=O)OCC1=CC[C@@H]2C[C@H]1C2(C)C,9.330818,7.9075246
C[C@H]1CC(=O)[C@](C12CCCCCC2)(C)O,9.496777,7.13583
CC/C=C\CC/C=C/C(=O)NC1CC1,8.657466,6.2086325
CCCCCCCC(=C)C(C)O,8.776792,5.563892
CC1CCC(C(C1)OC(=O)CC(C)O)C(C)C,9.731167,5.1090355
C1CCCC/C=C\CCCOC(=O)CCCC1,8.810373,5.7563457
CCOC(=O)CNC(=O)[C@@H]1C[C@@H](CC[C@H]1C(C)C)C,10.650879,4.242526
CC1CCC(C(C1)OCC2COC(O2)C3=CC(=C(C=C3)O)OC)C(C)C,9.607116,6.279587
CCCC1(C=CC(O1)C)C(C)(C)C,9.999769,5.285336
CCCC1(CCC(O1)C)C(C)(C)C,9.402721,6.3509355
CC(=CCC/C(=C/CNC(=O)C1CC1)/C)C,9.353387,6.803858
C/C(=C/C=O)/CCC1CC1(C)C,9.262639,6.885702
C1[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@H]3[C@@H]([C@H](O[C@@H]([C@@H]3O)OC[C@@H]4[C@H]([C@@H]([C@H]([C@H](O4)O[C@H]5[C@@H]([C@H](O[C@@H]([C@@H]5O)O1)CO)O)O)O)O)CO)O)O)O)O,4.100711,5.1784225
CCOC(=O)[C@@H]1[C@H](CCCC1(C)C)C,10.417532,4.4723096
C[C@H]1CC(=O)[C@]([C@]12C[C@@H](CC(C2)(C)C)C)(C)O,10.122528,4.7456245
CC1=CC[C@@]2(O1)C(=CC(=O)CC2(C)C)C,9.525995,7.725899
C[C@H]1C(=O)OCCCCCCCCCCCO1,8.736719,5.5068927
C[C@@H]1CC[C@H]([C@H]2[C@]1(CCC(=C2)C)O)C(C)C,9.550891,7.7304573
CC/C=C\C=C\C=O,8.663953,6.1790013
C[C@H](CCC=C(C)C)CC#N,9.224393,7.2645335
CC(C)(COCC1=CC=CC=C1)C=O,10.848246,4.561233
CC(C)CC(C(=O)C)O,8.775379,4.542717
C[C@@H]1C(=O)C(=C(O1)C)OC,10.614836,4.9971433
C[C@@H]1C(=O)OCCCCCCCCCCCCO1,8.709662,5.5721526
CC(C)CCCCCCCCCCCCCCC(=O)OCC(COCC(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C)O,8.459754,5.8849616
CC1C/C=C\CCCCCCCCC(=O)C1,8.721754,5.9139028
C1CC[C@H]2C[C@H](CC[C@@H]2C1)O,9.619518,7.952229
C1C2C1C(=O)OC3=CC=CC=C23,9.672585,7.7318377
CCCCCCCCCC(C)CC#N,8.608829,5.530085
CCCCCC(=O)C(C)(C(=O)C)O,9.044342,5.1919503
CC(C)C1=C[C@H]([C@@](CC1)(C)C=C)C(=C)C,9.625875,6.3715777
CC(C1CCCC(C1)(C)C)OC(C)(C)COC(=O)C2CC2,9.365042,6.223156
CC1C=CCC(C1C(=O)OC)(C)C,10.872743,4.2394934
C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[K+],10.789601,4.63839
CCCCCCCC[C@H]1CCC(=O)O1,8.830317,5.712291
CCCCCC[C@H]1CCCC(=O)O1,8.8779335,5.70084
CCOC(=O)CCC1=CC=CC=C1O,10.749346,4.927203
CC1=C[C@@H]2[C@H](CC1)C(=CC[C@H]2C(C)C)C,9.446667,7.743609
CC1=C[C@@H]2[C@@H](CC1)C(=CC[C@H]2C(C)C)C,9.483129,7.74365
CC(=C1CC[C@]([C@H](C1)C(=C)C)(C)C=C)C,9.391361,7.2604513
CC1(CC2(CC1CC2=O)C)C,9.536055,7.7961893
CC1([C@@H]2CC1CC=C2C=O)C,9.647406,7.748987
COC(=O)N1C=CC2=CC=CC=C21,11.124968,4.72729
CC1CC(SS1)C,9.1773405,4.685932
C1CCCCCCOC(=O)/C=C/CCCCC1,8.696447,5.746619
CC[C@H](C)CC=O,9.1139145,6.052166
CC[C@@H](C)CC=O,9.152655,6.07945
CC[C@H](C)CCC=O,9.221314,7.431654
CC1CCCC(=C1C)C,10.660594,4.815744
CC[C@@H](C)CCC(=O)O,9.39082,7.5999928
CCC/C=C\C=C\CO,8.674369,6.0865846
CCCCCCC[C@H](C=C)O,8.857171,5.6394978
CCCCCCC[C@@H](C=C)O,8.723727,5.6655483
CCCCCCC(=O)CCOC(=O)C,8.836864,5.4638915
CC1=CCCC([C@H]1CCC(=O)C)(C)C,9.476015,7.33962
C1CCC(C1)C2CCC(C2O)C3CCCC3,9.756114,7.2441072
CC/C=C\C/C=C\CC1CCC(=O)O1,8.741635,6.3537345
CCCCCCCC1CC1C(=O)O,8.590711,5.6653066
CCOC(=O)C1=C(C=C(C=C1)C)O,10.977958,4.7707024
CCC(C)C(C(=O)OCC)O,9.047733,4.6669884
CCC(C)C(=O)C(=O)OCC,8.936787,4.8041534
CC1=CC=C(N1)C(=O)C,11.115513,4.5723615
CCOC(=O)[C@H](CC(C)C)O,8.29267,4.062795
CCOC(=O)CCC(C(=O)OCC)O,9.200056,4.7552447
CC(C)CC(=O)CO,8.928766,5.4715195
CC[C@H](C)CCCO,8.965115,5.849805
CC[C@@H](C)CCCO,8.904592,5.8740506
C1CC=C(C1)CCCCO,10.389947,4.5527177
CC1CCC(C(C1)OCCO)C(C)C,10.005908,3.929405
CCOC(=O)C(C)(C)S,8.981593,4.896294
CCCC(=O)OCC(C1=CC=CC=C1)O,10.682801,4.7553678
CCOC(=O)OC1=C(OC(C1=O)C)C,10.684527,4.8951087
CC1CCC2C(C(=O)OC2C1)C,9.619822,7.7697506
CC(C)(CCC1CCCCC1)O,9.7306,4.0805335
CCC(C1=CC=C(C=C1)OC(=O)C)OC(=O)C,10.214338,5.1888504
